,가격등록일자,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명,당일최저가격,당일최대가격,가격등록년도
353,2005-04-21,상추,청,1062.0,유기농,100,g,1000,980,2005
354,2005-04-21,상추,청,944.0,무농약,100,g,1050,987,2005
355,2005-04-21,참외,참외,8428.0,저농약,10,개,7140,9400,2005
356,2005-04-21,오이,가시계통,4140.0,무농약,10,개,4140,4140,2005
357,2005-04-21,오이,다다기계통,7791.0,무농약,10,개,10000,9000,2005
358,2005-04-21,오이,다다기계통,4790.0,저농약,10,개,4790,4790,2005
359,2005-04-21,오이,취청,7267.0,무농약,10,개,7267,7267,2005
360,2005-04-21,호박,애호박,6837.0,무농약,1,개,10900,9920,2005
361,2005-04-21,토마토,토마토,6000.0,무농약,1,kg,10000,6900,2005
362,2005-04-21,토마토,토마토,5430.0,저농약,1,kg,4440,6840,2005
363,2005-04-21,딸기,딸기,780.0,유기농,100,g,780,780,2005
364,2005-04-21,딸기,딸기,1089.0,무농약,100,g,1090,780,2005
365,2005-04-21,딸기,딸기,740.0,저농약,100,g,500,920,2005
366,2005-04-21,당근,무세척,4250.0,유기농,1,kg,3500,5000,2005
367,2005-04-21,당근,무세척,4147.0,무농약,1,kg,2500,5560,2005
368,2005-04-21,당근,세척,3983.0,무농약,1,kg,3000,5160,2005
369,2005-04-21,풋고추,풋고추,1410.0,유기농,100,g,1050,2000,2005
370,2005-04-21,풋고추,풋고추,1698.0,무농약,100,g,1000,2330,2005
371,2005-04-21,풋고추,꽈리고추,1480.0,유기농,100,g,1300,1660,2005
372,2005-04-21,풋고추,꽈리고추,1980.0,무농약,100,g,1660,2300,2005
373,2005-04-21,양파,양파,3670.0,무농약,1,kg,2600,4300,2005
374,2005-04-21,파,대파,6402.0,유기농,1,kg,4500,8770,2005
375,2005-04-21,파,대파,5258.0,무농약,1,kg,3300,6600,2005
376,2005-04-21,미나리,미나리,10947.0,무농약,1,kg,12400,9800,2005
377,2005-04-21,깻잎,깻잎,3840.0,유기농,100,g,3120,4600,2005
378,2005-04-21,깻잎,깻잎,2708.0,무농약,100,g,1400,3950,2005
379,2005-04-21,팽이버섯,팽이버섯,670.0,무농약,150,g,1005,870,2005
380,2005-04-21,사과,후지,9805.0,무농약,10,개,13800,5810,2005
381,2005-04-21,사과,후지,7367.0,저농약,10,개,10370,7980,2005
382,2005-04-21,배,신고,5296.0,저농약,10,개,3870,6850,2005
383,2005-04-21,감귤,감귤,6950.0,무농약,10,개,5000,8900,2005
384,2005-04-21,방울토마토,국산,600.0,유기농,1,kg,600,600,2005
385,2005-04-21,방울토마토,국산,677.0,무농약,1,kg,500,800,2005
386,2005-04-21,방울토마토,국산,640.0,저농약,1,kg,640,640,2005
387,2005-05-12,쌀,일반계,43208.0,유기농,10,kg,42000,45000,2005
388,2005-05-12,쌀,일반계,39508.0,무농약,10,kg,32600,51500,2005
389,2005-05-12,쌀,일반계,28000.0,저농약,10,kg,27500,28500,2005
390,2005-05-12,배추,봄,2797.0,무농약,1,포기,1300,5000,2005
391,2005-05-12,양배추,양배추,3248.0,유기농,1,포기,2670,4000,2005
392,2005-05-12,양배추,양배추,4127.0,무농약,1,포기,3000,7900,2005
393,2005-05-12,양배추,양배추,3000.0,저농약,1,포기,3000,3000,2005
394,2005-05-12,시금치,시금치,19575.0,유기농,1,kg,10800,9500,2005
395,2005-05-12,시금치,시금치,7892.0,무농약,1,kg,10500,9800,2005
396,2005-05-12,상추,적,927.0,유기농,100,g,850,980,2005
397,2005-05-12,상추,적,984.0,무농약,100,g,1050,987,2005
398,2005-05-12,상추,청,1127.0,유기농,100,g,1000,1190,2005
399,2005-05-12,상추,청,916.0,무농약,100,g,1050,987,2005
400,2005-05-12,참외,참외,8401.0,저농약,10,개,12000,9480,2005
401,2005-05-12,오이,가시계통,5680.0,무농약,10,개,5680,5680,2005
402,2005-05-12,오이,다다기계통,6149.0,무농약,10,개,10160,7630,2005
403,2005-05-12,오이,다다기계통,8000.0,저농약,10,개,8000,8000,2005
404,2005-05-12,오이,취청,6235.0,무농약,10,개,5870,6600,2005
405,2005-05-12,호박,애호박,5337.0,무농약,1,개,1300,8720,2005
406,2005-05-12,토마토,토마토,5050.0,유기농,1,kg,4600,5500,2005
407,2005-05-12,토마토,토마토,13297.0,무농약,1,kg,2400,6900,2005
408,2005-05-12,토마토,토마토,3790.0,저농약,1,kg,3700,3980,2005
409,2005-05-12,딸기,딸기,1083.0,무농약,100,g,1090,780,2005
410,2005-05-12,무,봄,1829.0,유기농,1,개,1829,1829,2005
411,2005-05-12,무,봄,2036.0,무농약,1,개,1300,770,2005
412,2005-05-12,당근,무세척,4130.0,유기농,1,kg,3500,4760,2005
413,2005-05-12,당근,무세척,4265.0,무농약,1,kg,2870,5560,2005
414,2005-05-12,당근,무세척,3500.0,저농약,1,kg,3500,3500,2005
415,2005-05-12,당근,세척,3969.0,무농약,1,kg,3000,5160,2005
416,2005-05-12,풋고추,풋고추,1527.0,유기농,100,g,1250,830,2005
417,2005-05-12,풋고추,풋고추,1512.0,무농약,100,g,1000,2300,2005
418,2005-05-12,풋고추,풋고추,1630.0,저농약,100,g,1630,1630,2005
419,2005-05-12,풋고추,꽈리고추,2055.0,유기농,100,g,1660,2450,2005
420,2005-05-12,풋고추,꽈리고추,2300.0,무농약,100,g,2300,2300,2005
421,2005-05-12,양파,양파,3305.0,무농약,1,kg,2600,4000,2005
422,2005-05-12,양파,양파,3000.0,저농약,1,kg,3000,3000,2005
423,2005-05-12,파,대파,6369.0,유기농,1,kg,5250,8770,2005
424,2005-05-12,파,대파,5375.0,무농약,1,kg,3500,6600,2005
425,2005-05-12,파,대파,4000.0,저농약,1,kg,4000,4000,2005
426,2005-05-12,미나리,미나리,10938.0,무농약,1,kg,12400,9800,2005
427,2005-05-12,깻잎,깻잎,2955.0,유기농,100,g,2000,4780,2005
428,2005-05-12,깻잎,깻잎,2614.0,무농약,100,g,1400,3500,2005
429,2005-05-12,팽이버섯,팽이버섯,660.0,무농약,150,g,1005,834,2005
430,2005-05-12,사과,후지,14800.0,무농약,10,개,14800,14800,2005
431,2005-05-12,사과,후지,9409.0,저농약,10,개,10000,8980,2005
432,2005-05-12,배,신고,10624.0,저농약,10,개,33000,7500,2005
433,2005-05-12,감귤,감귤,7875.0,무농약,10,개,7250,8900,2005
434,2005-05-12,방울토마토,국산,10000.0,유기농,1,kg,10000,10000,2005
435,2005-05-12,방울토마토,국산,1147.0,무농약,1,kg,480,700,2005
436,2005-05-12,방울토마토,국산,2409.0,저농약,1,kg,10000,550,2005
437,2005-05-26,쌀,일반계,43208.0,유기농,10,kg,42000,45000,2005
438,2005-05-26,쌀,일반계,36529.0,무농약,10,kg,32600,51500,2005
439,2005-05-26,쌀,일반계,28000.0,저농약,10,kg,27500,28500,2005
440,2005-05-26,배추,봄,3300.0,무농약,1,포기,1300,5000,2005
441,2005-05-26,양배추,양배추,3750.0,유기농,1,포기,2670,5580,2005
442,2005-05-26,양배추,양배추,3948.0,무농약,1,포기,2680,6800,2005
443,2005-05-26,양배추,양배추,3000.0,저농약,1,포기,3000,3000,2005
444,2005-05-26,시금치,시금치,22933.0,유기농,1,kg,10800,8000,2005
445,2005-05-26,시금치,시금치,11183.0,무농약,1,kg,10500,9800,2005
446,2005-05-26,상추,적,927.0,유기농,100,g,850,980,2005
447,2005-05-26,상추,적,980.0,무농약,100,g,1050,987,2005
448,2005-05-26,상추,청,1127.0,유기농,100,g,1000,1190,2005
449,2005-05-26,상추,청,867.0,무농약,100,g,1050,987,2005
450,2005-05-26,참외,참외,6568.0,저농약,10,개,16500,7220,2005
451,2005-05-26,오이,가시계통,5450.0,무농약,10,개,5450,5450,2005
452,2005-05-26,오이,다다기계통,5737.0,무농약,10,개,10160,8400,2005
453,2005-05-26,오이,다다기계통,8000.0,저농약,10,개,8000,8000,2005
454,2005-05-26,오이,취청,4935.0,무농약,10,개,3270,6600,2005
455,2005-05-26,호박,애호박,5451.0,무농약,1,개,1400,8720,2005
456,2005-05-26,토마토,토마토,14033.0,무농약,1,kg,2400,6900,2005
457,2005-05-26,토마토,토마토,3900.0,저농약,1,kg,3500,4300,2005
458,2005-05-26,딸기,딸기,1095.0,무농약,100,g,1090,1100,2005
459,2005-05-26,무,봄,1627.0,유기농,1,개,1280,2200,2005
460,2005-05-26,무,봄,1878.0,무농약,1,개,1060,870,2005
461,2005-05-26,당근,무세척,3500.0,유기농,1,kg,3500,3500,2005
462,2005-05-26,당근,무세척,4105.0,무농약,1,kg,2200,5560,2005
463,2005-05-26,당근,세척,3803.0,무농약,1,kg,3000,5160,2005
464,2005-05-26,풋고추,풋고추,1331.0,유기농,100,g,1100,930,2005
465,2005-05-26,풋고추,풋고추,1368.0,무농약,100,g,1000,850,2005
466,2005-05-26,풋고추,꽈리고추,1900.0,유기농,100,g,1800,2000,2005
467,2005-05-26,풋고추,꽈리고추,1300.0,무농약,100,g,1300,1300,2005
468,2005-05-26,양파,양파,3271.0,무농약,1,kg,2600,4000,2005
469,2005-05-26,파,대파,6078.0,유기농,1,kg,5250,6670,2005
470,2005-05-26,파,대파,5609.0,무농약,1,kg,3760,6600,2005
471,2005-05-26,파,대파,4000.0,저농약,1,kg,4000,4000,2005
472,2005-05-26,미나리,미나리,11083.0,무농약,1,kg,11000,9800,2005
473,2005-05-26,깻잎,깻잎,3270.0,유기농,100,g,2000,4780,2005
474,2005-05-26,깻잎,깻잎,2794.0,무농약,100,g,1400,3500,2005
475,2005-05-26,팽이버섯,팽이버섯,675.0,무농약,150,g,1005,834,2005
476,2005-05-26,사과,후지,9198.0,저농약,10,개,22000,8980,2005
477,2005-05-26,배,신고,11234.0,저농약,10,개,33000,6850,2005
478,2005-05-26,감귤,감귤,8075.0,무농약,10,개,7250,8900,2005
479,2005-05-26,방울토마토,국산,1210.0,무농약,1,kg,500,6400,2005
480,2005-05-26,방울토마토,국산,3000.0,저농약,1,kg,500,8000,2005
481,2005-06-09,쌀,일반계,43208.0,유기농,10,kg,42000,45000,2005
482,2005-06-09,쌀,일반계,40917.0,무농약,10,kg,32600,53000,2005
483,2005-06-09,쌀,일반계,27375.0,저농약,10,kg,27250,27500,2005
484,2005-06-09,배추,봄,3000.0,유기농,1,포기,3000,3000,2005
485,2005-06-09,배추,봄,3657.0,무농약,1,포기,1570,5000,2005
486,2005-06-09,양배추,양배추,4187.0,유기농,1,포기,2670,6560,2005
487,2005-06-09,양배추,양배추,3698.0,무농약,1,포기,3000,4500,2005
488,2005-06-09,시금치,시금치,7000.0,유기농,1,kg,5000,8000,2005
489,2005-06-09,시금치,시금치,7936.0,무농약,1,kg,10500,9800,2005
490,2005-06-09,상추,적,850.0,유기농,100,g,720,980,2005
491,2005-06-09,상추,적,956.0,무농약,100,g,1050,980,2005
492,2005-06-09,상추,청,1060.0,유기농,100,g,1000,950,2005
493,2005-06-09,상추,청,859.0,무농약,100,g,1050,987,2005
494,2005-06-09,참외,참외,5113.0,저농약,10,개,2270,7220,2005
495,2005-06-09,오이,가시계통,5450.0,무농약,10,개,5450,5450,2005
496,2005-06-09,오이,다다기계통,5236.0,무농약,10,개,3700,7180,2005
497,2005-06-09,오이,다다기계통,5130.0,저농약,10,개,5130,5130,2005
498,2005-06-09,오이,취청,4783.0,무농약,10,개,4200,5200,2005
499,2005-06-09,호박,애호박,5588.0,무농약,1,개,3450,8720,2005
500,2005-06-09,호박,애호박,1190.0,저농약,1,개,1190,1190,2005
501,2005-06-09,토마토,토마토,18033.0,유기농,1,kg,4500,4600,2005
502,2005-06-09,토마토,토마토,4270.0,무농약,1,kg,2400,6900,2005
503,2005-06-09,토마토,토마토,3000.0,저농약,1,kg,3000,3000,2005
504,2005-06-09,딸기,딸기,1095.0,무농약,100,g,1090,1100,2005
505,2005-06-09,무,봄,1290.0,유기농,1,개,1000,1660,2005
506,2005-06-09,무,봄,1891.0,무농약,1,개,1400,920,2005
507,2005-06-09,무,봄,1600.0,저농약,1,개,1600,1600,2005
508,2005-06-09,당근,무세척,4167.0,무농약,1,kg,2500,5560,2005
509,2005-06-09,당근,세척,3880.0,무농약,1,kg,3000,5160,2005
510,2005-06-09,풋고추,풋고추,1472.0,유기농,100,g,1000,2000,2005
511,2005-06-09,풋고추,풋고추,1269.0,무농약,100,g,1180,750,2005
512,2005-06-09,풋고추,꽈리고추,2000.0,유기농,100,g,2000,2000,2005
513,2005-06-09,풋고추,꽈리고추,1373.0,무농약,100,g,1300,1500,2005
514,2005-06-09,양파,양파,2966.0,무농약,1,kg,2600,4000,2005
515,2005-06-09,파,대파,6176.0,유기농,1,kg,5250,6670,2005
516,2005-06-09,파,대파,5362.0,무농약,1,kg,3760,6600,2005
517,2005-06-09,미나리,미나리,10800.0,유기농,1,kg,10800,10800,2005
518,2005-06-09,미나리,미나리,10743.0,무농약,1,kg,11000,9800,2005
519,2005-06-09,깻잎,깻잎,2577.0,유기농,100,g,1500,3430,2005
520,2005-06-09,깻잎,깻잎,2613.0,무농약,100,g,1400,3500,2005
521,2005-06-09,팽이버섯,팽이버섯,626.0,무농약,150,g,1005,495,2005
522,2005-06-09,사과,후지,7992.0,저농약,10,개,22000,8980,2005
523,2005-06-09,사과,쓰가루,8800.0,저농약,10,개,8800,8800,2005
524,2005-06-09,배,신고,8865.0,저농약,10,개,33000,6850,2005
525,2005-06-09,감귤,감귤,8900.0,무농약,10,개,8900,8900,2005
526,2005-06-09,감귤,감귤,8900.0,저농약,10,개,11800,6000,2005
527,2005-06-09,방울토마토,국산,600.0,유기농,1,kg,600,600,2005
528,2005-06-09,방울토마토,국산,638.0,무농약,1,kg,1340,780,2005
529,2005-06-09,방울토마토,국산,2967.0,저농약,1,kg,400,8000,2005
530,2005-06-23,쌀,일반계,43208.0,유기농,10,kg,42000,45000,2005
531,2005-06-23,쌀,일반계,40655.0,무농약,10,kg,32600,52000,2005
532,2005-06-23,쌀,일반계,27375.0,저농약,10,kg,27250,27500,2005
533,2005-06-23,배추,봄,3465.0,유기농,1,포기,3450,3480,2005
534,2005-06-23,배추,봄,4440.0,무농약,1,포기,1320,8500,2005
535,2005-06-23,양배추,양배추,3834.0,유기농,1,포기,2670,5000,2005
536,2005-06-23,양배추,양배추,3211.0,무농약,1,포기,2900,4500,2005
537,2005-06-23,시금치,시금치,6800.0,유기농,1,kg,5000,8000,2005
538,2005-06-23,시금치,시금치,8400.0,무농약,1,kg,10500,9800,2005
539,2005-06-23,상추,적,927.0,유기농,100,g,850,980,2005
540,2005-06-23,상추,적,913.0,무농약,100,g,1050,870,2005
541,2005-06-23,상추,청,928.0,유기농,100,g,1000,980,2005
542,2005-06-23,상추,청,889.0,무농약,100,g,1050,987,2005
543,2005-06-23,참외,참외,4020.0,저농약,10,개,2540,4980,2005
544,2005-06-23,오이,가시계통,5695.0,무농약,10,개,5450,5940,2005
545,2005-06-23,오이,다다기계통,6660.0,유기농,10,개,6660,6660,2005
546,2005-06-23,오이,다다기계통,4816.0,무농약,10,개,3410,7600,2005
547,2005-06-23,오이,취청,4950.0,무농약,10,개,4950,4950,2005
548,2005-06-23,호박,애호박,5100.0,유기농,1,개,5100,5100,2005
549,2005-06-23,호박,애호박,5276.0,무농약,1,개,1000,9920,2005
550,2005-06-23,토마토,토마토,24250.0,유기농,1,kg,3500,45000,2005
551,2005-06-23,토마토,토마토,4118.0,무농약,1,kg,2400,6900,2005
552,2005-06-23,토마토,토마토,2780.0,저농약,1,kg,2000,4000,2005
553,2005-06-23,딸기,딸기,1100.0,무농약,100,g,1100,1100,2005
554,2005-06-23,무,봄,1412.0,유기농,1,개,1100,1590,2005
555,2005-06-23,무,봄,2062.0,무농약,1,개,1400,930,2005
556,2005-06-23,당근,무세척,4023.0,무농약,1,kg,2500,5560,2005
557,2005-06-23,당근,세척,3720.0,무농약,1,kg,3000,4960,2005
558,2005-06-23,풋고추,풋고추,855.0,유기농,100,g,1000,654,2005
559,2005-06-23,풋고추,풋고추,1139.0,무농약,100,g,1000,670,2005
560,2005-06-23,풋고추,꽈리고추,1737.0,유기농,100,g,1530,1880,2005
561,2005-06-23,풋고추,꽈리고추,1297.0,무농약,100,g,1090,1500,2005
562,2005-06-23,양파,양파,2845.0,무농약,1,kg,2480,400,2005
563,2005-06-23,파,대파,6600.0,유기농,1,kg,5250,8330,2005
564,2005-06-23,파,대파,5116.0,무농약,1,kg,3390,6600,2005
565,2005-06-23,미나리,미나리,15000.0,유기농,1,kg,15000,15000,2005
566,2005-06-23,미나리,미나리,10333.0,무농약,1,kg,10800,9800,2005
567,2005-06-23,깻잎,깻잎,2493.0,유기농,100,g,2000,3000,2005
568,2005-06-23,깻잎,깻잎,2368.0,무농약,100,g,1400,650,2005
569,2005-06-23,팽이버섯,팽이버섯,569.0,무농약,150,g,1005,545,2005
570,2005-06-23,사과,후지,6800.0,무농약,10,개,6800,6800,2005
571,2005-06-23,사과,후지,7085.0,저농약,10,개,5850,8980,2005
572,2005-06-23,배,신고,8330.0,무농약,10,개,8330,8330,2005
573,2005-06-23,배,신고,10274.0,저농약,10,개,1680,6850,2005
574,2005-06-23,감귤,감귤,8900.0,무농약,10,개,8900,8900,2005
575,2005-06-23,감귤,감귤,7975.0,저농약,10,개,11800,4150,2005
576,2005-06-23,방울토마토,국산,789.0,유기농,1,kg,1000,556,2005
577,2005-06-23,방울토마토,국산,540.0,무농약,1,kg,395,780,2005
578,2005-06-23,방울토마토,국산,499.0,저농약,1,kg,396,700,2005
579,2005-07-07,쌀,일반계,43208.0,유기농,10,kg,42000,45000,2005
580,2005-07-07,쌀,일반계,40109.0,무농약,10,kg,32600,51500,2005
581,2005-07-07,쌀,일반계,28183.0,저농약,10,kg,27250,29800,2005
582,2005-07-07,배추,봄,2000.0,유기농,1,포기,2000,2000,2005
583,2005-07-07,배추,봄,2053.0,무농약,1,포기,1040,990,2005
584,2005-07-07,양배추,양배추,4208.0,유기농,1,포기,3000,5960,2005
585,2005-07-07,양배추,양배추,3329.0,무농약,1,포기,2710,4500,2005
586,2005-07-07,시금치,시금치,6800.0,유기농,1,kg,5000,8400,2005
587,2005-07-07,시금치,시금치,7700.0,무농약,1,kg,10500,9800,2005
588,2005-07-07,상추,적,927.0,유기농,100,g,850,980,2005
589,2005-07-07,상추,적,963.0,무농약,100,g,1050,980,2005
590,2005-07-07,상추,청,1088.0,유기농,100,g,1000,980,2005
591,2005-07-07,상추,청,907.0,무농약,100,g,1050,990,2005
592,2005-07-07,참외,참외,3558.0,무농약,10,개,3558,3558,2005
593,2005-07-07,참외,참외,3747.0,저농약,10,개,2300,4780,2005
594,2005-07-07,오이,가시계통,5695.0,무농약,10,개,5450,5940,2005
595,2005-07-07,오이,다다기계통,4250.0,유기농,10,개,4000,4500,2005
596,2005-07-07,오이,다다기계통,4527.0,무농약,10,개,3700,6840,2005
597,2005-07-07,호박,애호박,5513.0,무농약,1,개,3550,9920,2005
598,2005-07-07,토마토,토마토,3827.0,유기농,1,kg,3480,4500,2005
599,2005-07-07,토마토,토마토,7348.0,무농약,1,kg,2500,6900,2005
600,2005-07-07,토마토,토마토,2660.0,저농약,1,kg,1500,3980,2005
601,2005-07-07,무,봄,1785.0,유기농,1,개,1390,2170,2005
602,2005-07-07,무,봄,2047.0,무농약,1,개,1400,2560,2005
603,2005-07-07,당근,무세척,3990.0,무농약,1,kg,2500,5560,2005
604,2005-07-07,당근,세척,3623.0,무농약,1,kg,3000,4960,2005
605,2005-07-07,풋고추,풋고추,1003.0,유기농,100,g,1053,990,2005
606,2005-07-07,풋고추,풋고추,1113.0,무농약,100,g,1000,986,2005
607,2005-07-07,풋고추,꽈리고추,984.0,유기농,100,g,1000,986,2005
608,2005-07-07,풋고추,꽈리고추,1293.0,무농약,100,g,1120,1500,2005
609,2005-07-07,양파,양파,2981.0,무농약,1,kg,1980,4000,2005
610,2005-07-07,파,대파,5387.0,유기농,1,kg,4600,6670,2005
611,2005-07-07,파,대파,5419.0,무농약,1,kg,4000,6600,2005
612,2005-07-07,미나리,미나리,10657.0,무농약,1,kg,10000,9800,2005
613,2005-07-07,깻잎,깻잎,2350.0,유기농,100,g,1467,3000,2005
614,2005-07-07,깻잎,깻잎,2275.0,무농약,100,g,1000,650,2005
615,2005-07-07,팽이버섯,팽이버섯,582.0,무농약,150,g,1005,597,2005
616,2005-07-07,사과,후지,7233.0,저농약,10,개,5850,8980,2005
617,2005-07-07,배,신고,8330.0,무농약,10,개,8330,8330,2005
618,2005-07-07,배,신고,5695.0,저농약,10,개,4986,6850,2005
619,2005-07-07,감귤,감귤,7500.0,무농약,10,개,7500,7500,2005
620,2005-07-07,감귤,감귤,11800.0,저농약,10,개,11800,11800,2005
621,2005-07-07,방울토마토,국산,485.0,유기농,1,kg,400,556,2005
622,2005-07-07,방울토마토,국산,501.0,무농약,1,kg,295,780,2005
623,2005-07-07,방울토마토,국산,500.0,저농약,1,kg,400,700,2005
624,2005-07-21,쌀,일반계,42915.0,유기농,10,kg,42500,43330,2005
625,2005-07-21,쌀,일반계,41645.0,무농약,10,kg,34800,51500,2005
626,2005-07-21,쌀,일반계,27375.0,저농약,10,kg,27250,27500,2005
627,2005-07-21,양배추,양배추,3510.0,유기농,1,포기,2980,5000,2005
628,2005-07-21,양배추,양배추,3125.0,무농약,1,포기,2500,4000,2005
629,2005-07-21,시금치,시금치,6223.0,유기농,1,kg,5000,7000,2005
630,2005-07-21,시금치,시금치,9340.0,무농약,1,kg,10500,8400,2005
631,2005-07-21,상추,적,965.0,유기농,100,g,950,980,2005
632,2005-07-21,상추,적,997.0,무농약,100,g,1050,980,2005
633,2005-07-21,상추,청,1095.0,유기농,100,g,1000,1190,2005
634,2005-07-21,상추,청,1016.0,무농약,100,g,1000,980,2005
635,2005-07-21,참외,참외,4061.0,저농약,10,개,3320,4980,2005
636,2005-07-21,오이,가시계통,6530.0,유기농,10,개,6530,6530,2005
637,2005-07-21,오이,가시계통,6695.0,무농약,10,개,5450,7940,2005
638,2005-07-21,오이,다다기계통,4360.0,유기농,10,개,4360,4360,2005
639,2005-07-21,오이,다다기계통,4879.0,무농약,10,개,3430,6840,2005
640,2005-07-21,호박,애호박,6790.0,유기농,1,개,5520,8060,2005
641,2005-07-21,호박,애호박,5890.0,무농약,1,개,4180,8720,2005
642,2005-07-21,토마토,토마토,3860.0,유기농,1,kg,3480,4500,2005
643,2005-07-21,토마토,토마토,7189.0,무농약,1,kg,1400,6900,2005
644,2005-07-21,토마토,토마토,2380.0,저농약,1,kg,1740,2900,2005
645,2005-07-21,무,봄,2050.0,유기농,1,개,1240,2930,2005
